player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
1626181,2025-04,78,32,0.41025641025641024,0.4357704303092872,74.0,79.39296815862458,-5.392968158624588,-6.914061741826395,1.0178585661362125,2.3974358974358974
1626192,2025-03,15,7,0.4666666666666667,0.52590715074839,14.0,16.758210198982084,-2.758210198982086,-18.388067993213905,1.1172140132654722,2.2
1626192,2025-04,46,26,0.5652173913043478,0.5588160337082622,58.0,56.642651561527536,1.3573484384724621,2.950757474940135,1.23136199046799,2.347826086956522
1626220,2025-03,61,28,0.45901639344262296,0.3793015180346226,80.0,65.43410478470874,14.565895215291267,23.878516746379123,1.0726902423722744,2.8524590163934427
1626220,2025-04,47,14,0.2978723404255319,0.38275004811467583,38.0,50.48347190506638,-12.483471905066377,-26.56057852141782,1.0741164235120506,2.851063829787234
1627732,2025-03,24,8,0.3333333333333333,0.5280432731158134,16.0,25.346077109559047,-9.346077109559047,-38.941987956496035,1.056086546231627,2.0
1627732,2025-04,5,1,0.2,0.5077201518339061,2.0,5.077201518339061,-3.0772015183390615,-61.544030366781236,1.0154403036678121,2.0
1627734,2025-03,79,40,0.5063291139240507,0.5086926782980037,81.0,84.09271319035487,-3.0927131903548797,-3.914826823234025,1.0644647239285427,2.1392405063291138
1627734,2025-04,92,57,0.6195652173913043,0.588390808990126,121.0,112.71614403315661,8.28385596684339,9.004191268308032,1.2251754786212674,2.141304347826087
1627736,2025-03,102,41,0.4019607843137255,0.39749934225766786,113.0,107.44433002567592,5.555669974324074,5.4467352689451705,1.0533757845654503,2.696078431372549
1627736,2025-04,104,39,0.375,0.4126705105294363,105.0,113.25189263109725,-8.25189263109725,-7.934512145285819,1.0889605060682428,2.7211538461538463
1627739,2025-03,51,20,0.39215686274509803,0.45440448695956576,51.0,57.60617932078186,-6.606179320781864,-12.953292785846793,1.1295329278584678,2.588235294117647
1627739,2025-04,37,21,0.5675675675675675,0.4379124818508543,53.0,40.134807344315064,12.865192655684936,34.77079096131064,1.084724522819326,2.5405405405405403
1627741,2025-03,62,30,0.4838709677419355,0.4047238954724548,78.0,65.74697990268173,12.25302009731827,19.76293564083592,1.0604351597206731,2.693548387096774
1627741,2025-04,72,27,0.375,0.3834489307196843,74.0,75.49407227267398,-1.4940722726739701,-2.0751003787138473,1.0485287815649162,2.7777777777777777
1627747,2025-03,61,25,0.4098360655737705,0.4746602532793,58.0,69.55455486499919,-11.554554864999183,-18.941893221310135,1.140238604344249,2.5081967213114753
1627747,2025-04,78,37,0.47435897435897434,0.5053018790691848,85.0,90.34008363016899,-5.3400836301689925,-6.846261064319221,1.158206200386782,2.3974358974358974
1627750,2025-03,107,55,0.514018691588785,0.4387374901908029,127.0,108.49889057027139,18.50110942972861,17.29075647638188,1.0140083230866486,2.383177570093458
1627750,2025-04,28,11,0.39285714285714285,0.4545919999157587,24.0,28.45577153034245,-4.4557715303424485,-15.91346975122303,1.0162775546550875,2.2857142857142856
1627751,2025-03,49,39,0.7959183673469388,0.5254190450668299,79.0,51.83004675041181,27.16995324958819,55.448884182833034,1.0577560561308532,2.020408163265306
1627751,2025-04,19,10,0.5263157894736842,0.5387385996134084,20.0,20.47206678530952,-0.4720667853095182,-2.4845620279448326,1.0774771992268168,2.0
1627752,2025-03,53,27,0.5094339622641509,0.41330056959122713,68.0,56.231345557347886,11.768654442652117,22.205008382362486,1.0609687841009035,2.6226415094339623
1627752,2025-04,48,23,0.4791666666666667,0.4788064252243798,58.0,58.20484178309148,-0.20484178309148038,-0.42675371477391744,1.2126008704810725,2.6458333333333335
1627759,2025-03,40,20,0.5,0.42085573002817506,47.0,40.66044283292096,6.3395571670790405,15.848892917697603,1.0165110708230238,2.475
1627759,2025-04,53,27,0.5094339622641509,0.4830976411113026,61.0,57.19828894605687,3.8017110539431322,7.173039724421004,1.079212998982205,2.30188679245283
1627777,2025-03,67,32,0.47761194029850745,0.41113709542843385,87.0,73.34254183689809,13.657458163101907,20.384265915077474,1.0946648035357924,2.7313432835820897
1627777,2025-04,62,24,0.3870967741935484,0.4189521006120739,64.0,68.57574925169737,-4.575749251697377,-7.380240728544156,1.1060604718015705,2.7096774193548385
1627780,2025-03,37,25,0.6756756756756757,0.5087570771646085,58.0,43.11356823406011,14.886431765939886,40.2335993674051,1.1652315738935166,2.3783783783783785
1627780,2025-04,21,9,0.42857142857142855,0.4523623591341831,20.0,21.453529536930905,-1.4535295369309065,-6.921569223480508,1.0215966446157574,2.3333333333333335
1627783,2025-03,148,73,0.49324324324324326,0.5104030434689986,156.0,164.52126650688572,-8.521266506885723,-5.757612504652516,1.1116301791005792,2.2432432432432434
